x1,x2,y
53.895791583166336,4.917835671342686,482.1364578977133
54.8937875751503,4.973947895791583,495.47116031882285
55.89178356713427,5.030060120240481,508.99257164468395
56.88977955911824,5.086172344689379,522.7011237735918
57.8877755511022,5.142284569138276,536.5972397522764
58.88577154308617,5.198396793587174,550.681334244753
59.88376753507014,5.254509018036073,564.9538139630758
60.881763527054105,5.31062124248497,579.4150780638768
61.879759519038075,5.3667334669338675,594.0655185140996
62.877755511022045,5.422845691382765,608.9055204289556
63.875751503006015,5.478957915831663,623.9354623847738
64.87374749498997,5.5350701402805615,639.155716709122
65.87174348697394,5.591182364729459,654.5666497503064
66.86973947895791,5.647294589178356,670.1686221281376
67.86773547094188,5.703406813627255,685.9619889676362
68.86573146292585,5.759519038076153,701.9471001171842
69.86372745490982,5.81563126252505,718.1243003524672
70.86172344689379,5.871743486973948,734.49392956742
71.85971943887776,5.927855711422845,751.056322953254
72.85771543086172,5.9839679358717435,767.8118111665559
73.85571142284569,6.040080160320642,784.7607204873291
74.85370741482966,6.096192384769539,801.9033729677883
75.85170340681363,6.152304609218437,819.2400865726212
76.8496993987976,6.208416833667335,836.7711753113745
77.84769539078157,6.264529058116232,854.496949363557
78.84569138276554,6.320641282565131,872.4177151970074
79.84368737474949,6.376753507014028,890.5337756800074
80.84168336673346,6.432865731462926,908.8454301875987
81.83967935871743,6.488977955911824,927.3529747025082
82.8376753507014,6.545090180360721,946.0567019110576
83.83567134268537,6.601202404809619,964.9569012944
84.83366733466934,6.657314629258517,984.0538592153968
85.83166332665331,6.713426853707415,1003.347859001425
86.82965931863727,6.7695390781563125,1022.839181023377
87.82765531062124,6.825651302605211,1042.5281027711017
88.82565130260521,6.881763527054108,1062.4148989255032
89.82364729458918,6.937875751503006,1082.4998414275137
90.82164328657315,6.993987975951904,1102.7831995441243
91.81963927855712,7.050100200400801,1123.2652399316532
92.81763527054107,7.1062124248497,1143.946226696416
93.81563126252505,7.162324649298597,1164.8264214529443
94.81362725450902,7.218436873747495,1185.9060833799035
95.81162324649299,7.274549098196393,1207.1854692738252
96.80961923847696,7.330661322645291,1228.6648336007884
97.80761523046093,7.386773547094188,1250.3444285461533
98.8056112224449,7.442885771543086,1272.224504062462
99.80360721442885,7.498997995991984,1294.3053079155907
100.80160320641282,7.5551102204408815,1316.5870857292534
101.79959919839679,7.61122244488978,1339.0700810279463
102.79759519038076,7.667334669338677,1361.7545352783957
103.79559118236473,7.7234468937875755,1384.6406879296055
104.7935871743487,7.779559118236473,1407.7287764515522
105.79158316633267,7.835671342685371,1431.0190363726133
106.78957915831663,7.891783567134269,1454.5117013157696
107.7875751503006,7.947895791583166,1478.207003033659
108.78557114228457,8.004008016032063,1502.1051714425191
109.78356713426854,8.060120240480963,1526.2064346550785
110.78156312625251,8.11623246492986,1550.511019012439
111.77955911823648,8.172344689378757,1575.0191491150035
112.77755511022045,8.228456913827657,1599.7310478524794
113.7755511022044,8.284569138276552,1624.6469364329957
114.77354709418837,8.340681362725451,1649.7670344114015
115.77154308617234,8.396793587174349,1675.0915597167284
116.76953907815631,8.452905811623246,1700.6207286789033
117.76753507014028,8.509018036072145,1726.3547560547124
118.76553106212425,8.565130260521041,1752.293855053047
119.76352705410821,8.62124248496994,1778.4382373594883
120.76152304609218,8.677354709418838,1804.7881131602057
121.75951903807615,8.733466933867735,1831.3436911652554
122.75751503006012,8.789579158316634,1858.1051786312562
123.75551102204409,8.84569138276553,1885.0727813834806
124.75350701402806,8.901803607214429,1912.2467038374057
125.75150300601203,8.957915831663327,1939.6271490196928
126.74949899799599,9.014028056112224,1967.2143185886766
127.74749498997996,9.070140280561123,1995.008412854336
128.74549098196394,9.12625250501002,2023.0096307977808
129.74348697394788,9.182364729458918,2051.218170090285
130.74148296593185,9.238476953907815,2079.6342271118588
131.73947895791582,9.294589178356713,2108.257996969384
132.7374749498998,9.350701402805612,2137.0896735143424
133.73547094188376,9.40681362725451,2166.129449360124
134.73346693386773,9.462925851703407,2195.3775158989542
135.7314629258517,9.519038076152306,2224.8340633184366
136.72945891783567,9.575150300601202,2254.4992806177243
137.72745490981964,9.6312625250501,2284.373355623352
138.7254509018036,9.687374749498998,2314.4564750047007
139.72344689378758,9.743486973947896,2344.7488242891527
140.72144288577155,9.799599198396795,2375.2505878769102
141.71943887775552,9.85571142284569,2405.9619490555
142.7174348697395,9.91182364729459,2436.883090013992
143.71543086172343,9.967935871743487,2468.0141918568966
144.7134268537074,10.024048096192384,2499.355434617803
145.71142284569137,10.080160320641284,2530.9069972727275
146.70941883767534,10.136272545090181,2562.669057753191
147.7074148296593,10.192384769539078,2594.6417929590443
148.70541082164328,10.248496993987976,2626.8253787710355
149.70340681362725,10.304609218436873,2659.2199900631317
150.70140280561122,10.360721442885772,2691.8258007146
151.6993987975952,10.41683366733467,2724.642983621856
152.69739478957916,10.472945891783567,2757.671710710091
153.69539078156313,10.529058116232465,2790.912152944676
154.6933867735471,10.585170340681362,2824.364480342347
155.69138276553107,10.641282565130261,2858.0288619821927
156.68937875751502,10.697394789579159,2891.905466016425
157.68737474949899,10.753507014028056,2925.9944596809705
158.68537074148296,10.809619238476953,2960.296009305852
159.68336673346693,10.865731462925853,2994.810280325395
160.6813627254509,10.92184368737475,3029.537437288244
161.67935871743487,10.977955911823647,3064.4776438672075
162.67735470941884,11.034068136272545,3099.6310628689253
163.6753507014028,11.090180360721442,3134.9978562433685
164.67334669338678,11.146292585170341,3170.578185093175
165.67134268537075,11.202404809619239,3206.3722096828196
166.66933867735472,11.258517034068136,3242.380089447638
167.6673346693387,11.314629258517034,3278.601983002689
168.66533066132266,11.370741482965933,3315.0380481514662
169.66332665330663,11.42685370741483,3351.6884418944715
170.66132264529057,11.482965931863728,3388.55332043764
171.65931863727454,11.539078156312625,3425.63283920063
172.6573146292585,11.595190380761522,3462.9271528249747
173.65531062124248,11.651302605210422,3500.4364151821032
174.65330661322645,11.707414829659319,3538.160779381224
175.65130260521042,11.763527054108216,3576.100397777099
176.6492985971944,11.819639278557114,3614.2554219776775
177.64729458917836,11.875751503006011,3652.6260028516144
178.64529058116233,11.93186372745491,3691.2122905356764
179.6432865731463,11.987975951903808,3730.0144344420173
180.64128256513027,12.044088176352705,3769.03258326536
181.63927855711424,12.100200400801603,3808.2668849900506
182.6372745490982,12.156312625250502,3847.7174868970155
183.63527054108215,12.2124248496994,3887.384535570604
184.63326653306612,12.268537074148297,3927.2681769053384
185.6312625250501,12.324649298597194,3967.368556112544
186.62925851703406,12.380761523046091,4007.6858177269046
187.62725450901803,12.43687374749499,4048.2201056129
188.625250501002,12.492985971943888,4088.971562971153
189.62324649298597,12.549098196392785,4129.940332344694
190.62124248496994,12.605210420841683,4171.126555625117
191.6192384769539,12.661322645290582,4212.530374058668
192.61723446893788,12.71743486973948,4254.151928252211
193.61523046092185,12.773547094188377,4295.991358179153
194.61322645290582,12.829659318637274,4338.048803185248
195.6112224448898,12.885771543086172,4380.324401994332
196.60921843687376,12.94188376753507,4422.818292713984
197.6072144288577,12.997995991983968,4465.53061284109
198.60521042084167,13.054108216432866,4508.461499267351
199.60320641282564,13.110220440881763,4551.611088284695
200.6012024048096,13.166332665330662,4594.979515590625
201.59919839679358,13.22244488977956,4638.566916293489
202.59719438877755,13.278557114228457,4682.373424917686
203.59519038076152,13.334669338677354,4726.399175408787
204.5931863727455,13.390781563126252,4770.644301138602
205.59118236472946,13.446893787575151,4815.108934910167
206.58917835671343,13.503006012024048,4859.793208962667
207.5871743486974,13.559118236472946,4904.697254976304
208.58517034068137,13.615230460921843,4949.821204077087
209.58316633266534,13.671342685370742,4995.16518684156
210.58116232464928,13.72745490981964,5040.729333301479
211.57915831663325,13.783567134268537,5086.513772948415
212.57715430861722,13.839679358717435,5132.518634738308
213.5751503006012,13.895791583166332,5178.744047095954
214.57314629258516,13.951903807615231,5225.1901379194405
215.57114228456913,14.008016032064129,5271.857034584517
216.5691382765531,14.064128256513026,5318.744863948921
217.56713426853707,14.120240480961924,5365.853752356642
218.56513026052104,14.176352705410821,5413.183825642135
219.56312625250501,14.23246492985972,5460.735209134469
220.56112224448898,14.288577154308618,5508.508027661451
221.55911823647295,14.344689378757515,5556.502405553666
222.55711422845692,14.400801603206412,5604.7184666484945
223.5551102204409,14.456913827655312,5653.1563342940635
224.55310621242484,14.513026052104209,5701.81613135315
225.5511022044088,14.569138276553106,5750.697980207053
226.54909819639278,14.625250501002004,5799.802002759394
227.54709418837675,14.681362725450901,5849.128320439897
228.54509018036072,14.7374749498998,5898.677054208098
229.5430861723447,14.793587174348698,5948.448324557028
230.54108216432866,14.849699398797595,5998.442251516853
231.53907815631263,14.905811623246493,6048.658954658446
232.5370741482966,14.961923847695392,6099.098553096963
233.53507014028057,15.01803607214429,6149.761165495313
234.53306613226454,15.074148296593187,6200.646910067659
235.5310621242485,15.130260521042084,6251.755904582817
236.52905811623248,15.186372745490981,6303.088266367651
237.52705410821642,15.24248496993988,6354.644112310423
238.5250501002004,15.298597194388778,6406.423558864085
239.52304609218436,15.354709418837675,6458.426722049562
240.52104208416833,15.410821643286573,6510.653717458979
241.5190380761523,15.46693386773547,6563.1046602588585
242.51703406813627,15.52304609218437,6615.779665193272
243.51503006012024,15.579158316633267,6668.678846586967
244.5130260521042,15.635270541082164,6721.802318348458
245.51102204408818,15.691382765531062,6775.15019397308
246.50901803607215,15.74749498997996,6828.722586545998
247.50701402805612,15.803607214428858,6882.519608745208
248.5050100200401,15.859719438877756,6936.5413728444755
249.50300601202406,15.915831663326653,6990.787990716269
250.50100200400803,15.97194388777555,7045.259573834634
